transaction_id,user_id,gas_station_id,liters
58341,1293,1,99
58342,5389,26,50
58343,7381,30,84
58344,4861,40,87
58345,5337,41,94
58346,9407,45,121
58347,9302,11,95
58348,8682,40,98
58349,5027,37,44
58350,7362,42,90
58351,4689,33,31
58352,6911,0,72
58353,5310,42,93
58354,1955,0,59
58355,4287,0,66
58356,2923,3,85
58357,300,37,41
58358,2010,40,59
58359,2340,14,39
58360,6444,9,62
58361,3863,12,75
58362,7097,21,846
58363,7196,26,78
58364,4974,19,48
58365,263,21,67
58366,9486,31,90
58367,8521,13,82
58368,7507,40,63
58369,3754,21,63
58370,8949,41,52
58371,1094,20,57
58372,9264,42,83
58373,9704,48,59
58374,193,48,72
58375,2188,16,107
58376,9638,25,108
58377,1178,46,68
58378,1954,28,59
58379,9098,30,61
58380,9526,15,96
58381,8471,7,82
58382,6078,1,82
58383,8725,37,89
58384,542,14,87
58385,6678,1,63
58386,415,30,85
58387,5088,1,69
58388,3017,0,53
58389,2595,35,62
58390,4555,35,52
58391,7083,32,28
58392,4755,34,81
58393,3188,16,74
58394,5763,47,67
58395,9880,11,53
58396,1922,15,23
58397,3860,5,61
58398,5068,44,30
58399,834,38,71
58400,1072,3,41
58401,6706,39,55
58402,2246,48,51
58403,5120,17,71
58404,7404,45,97
58405,7116,41,34
58406,6221,46,81
58407,6489,12,63
58408,9221,32,77
58409,3395,16,78
58410,6253,32,46
58411,9843,22,79
58412,1430,41,72
58413,6082,45,21
58414,46,33,53
58415,45,44,49
58416,5765,43,75
58417,9168,28,57
58418,4224,1,40
58419,9155,1,48
58420,5224,49,26
58421,5481,9,82
58422,8315,24,77
58423,5627,23,595
58424,9242,14,69
58425,453,36,73
58426,1869,23,94
58427,7488,11,70
58428,6373,30,99
58429,7835,12,82
58430,3258,4,74
58431,9816,42,72
58432,4245,37,67
58433,4769,10,57
58434,6133,17,54
58435,4620,29,49
58436,999,32,88
58437,7941,40,84
58438,5077,47,79
58439,8177,32,55
58440,1214,8,68
58441,1573,13,79
58442,1271,23,110
58443,1863,3,77
58444,3703,10,81
58445,2645,17,21
58446,7371,39,69
58447,7783,49,82
58448,6324,27,101
58449,2688,29,55
58450,3495,9,88
58451,28,16,95
58452,3200,16,82
58453,90,16,75
58454,8957,2,41
58455,1068,24,75
58456,8371,32,100
58457,536,34,58
58458,4307,0,85
58459,9914,40,71
58460,861,24,46
58461,3746,17,67
58462,5169,4,118
58463,3581,10,69
58464,3966,4,53
58465,9440,44,54
58466,9214,44,65
58467,1097,38,18
58468,6083,18,82
58469,5723,29,83
58470,4698,40,108
58471,6751,22,85
58472,3051,25,58
58473,6864,31,94
58474,5327,4,65
58475,4072,14,75
58476,7764,12,76
58477,3278,24,51
58478,2171,24,51
58479,3045,38,83
58480,2505,40,79
58481,6129,47,54
58482,3492,13,40
58483,6372,14,62
58484,948,46,47
58485,12,24,69
58486,1684,29,91
58487,5337,17,120
58488,120,32,71
58489,7598,14,87
58490,1052,16,50
58491,6525,18,37
58492,3868,32,68
58493,7264,24,79
58494,6985,28,47
58495,4500,23,62
58496,4279,34,30
58497,8379,44,90
58498,7591,41,73
58499,3139,12,80
58500,2684,7,87
58501,7411,13,45
58502,7625,35,85
58503,613,9,81
58504,5808,3,78
58505,7973,37,58
58506,6839,29,78
58507,935,38,79
58508,4708,34,100
58509,1922,6,81
58510,5272,33,56
58511,1756,2,92
58512,907,16,92
58513,5834,30,72
58514,8651,28,32
58515,4877,22,85
58516,2550,2,67
58517,1300,26,35
58518,7407,18,104
58519,9249,8,66
58520,2568,1,83
58521,3723,21,59
58522,7039,22,49
58523,7922,6,54
58524,243,44,84
58525,7194,6,69
58526,8040,20,80
58527,4776,3,51
58528,6551,22,95
58529,1018,40,51
58530,7559,5,82
58531,201,6,67
58532,7241,48,84
58533,6822,8,40
58534,7537,14,76
58535,523,20,110
58536,63,14,67
58537,6239,29,64
58538,887,18,68
58539,8610,32,94
58540,3562,49,66
58541,5139,42,78
58542,4906,1,99
58543,8617,20,64
58544,7456,11,112
58545,4260,37,80
58546,7852,10,72
58547,542,37,48
58548,200,35,102
58549,2668,47,80
58550,2383,12,96
58551,7705,2,38
58552,3468,14,81
58553,2354,22,74
58554,8422,29,39
58555,4289,15,76
58556,1761,39,111
58557,1517,22,89
58558,4294,48,48
58559,9388,40,32
58560,5659,2,109
58561,8739,9,92
58562,7728,20,67
58563,7666,0,81
58564,1956,0,71
58565,4099,19,93
58566,3803,5,43
58567,8099,20,79
58568,6286,1,52
58569,2811,47,105
58570,9825,33,37
58571,4416,25,83
58572,569,18,59
58573,5757,26,57
58574,4450,40,73
58575,9894,41,75
58576,9242,15,106
58577,1960,4,83
58578,7547,49,66
58579,3079,26,57
58580,9173,5,75
58581,7708,13,63
58582,7543,36,71
58583,7185,15,39
58584,206,19,32
58585,8724,33,94
58586,6763,11,50
58587,3499,36,54
58588,1484,15,73
58589,2795,25,83
58590,4464,6,34
58591,928,4,96
58592,9409,45,86
58593,580,44,86
58594,5505,44,59
58595,7014,42,67
58596,6465,13,93
58597,8747,38,47
58598,9460,37,55
58599,6273,46,66
58600,7136,3,81
58601,7085,10,49
58602,4844,4,85
58603,7613,30,53
58604,1440,2,81
58605,5778,14,43
58606,6026,47,40
58607,2445,3,65
58608,1850,9,53
58609,3176,37,74
58610,4014,15,65
58611,8245,1,85
58612,608,48,49
58613,696,41,50
58614,9352,42,39
58615,7788,49,88
58616,4612,47,88
58617,9706,48,54
58618,6559,10,65
58619,4758,10,74
58620,8073,27,81
58621,408,11,82
58622,4648,12,60
58623,3668,10,76
58624,6299,47,87
58625,3317,45,70
58626,7080,44,67
58627,7837,18,90
58628,9692,18,80
58629,9704,12,57
58630,8539,3,60
58631,3604,4,68
58632,1465,49,53
58633,2485,27,85
58634,8200,44,98
58635,5,47,54
58636,4283,21,58
58637,6976,30,120
58638,9105,49,76
58639,8743,43,75
58640,7807,27,62
58641,9506,10,68
58642,3129,18,72
58643,6243,16,64
58644,5587,37,86
58645,8948,32,50
58646,345,34,53
58647,7111,6,53
58648,5262,15,54
58649,7869,12,84
58650,2165,19,57
58651,1622,36,66
58652,7484,10,68
58653,1697,42,74
58654,1492,24,77
58655,4406,19,60
58656,2386,31,83
58657,898,36,76
58658,6259,25,53
58659,1010,18,75
58660,165,27,99
58661,1253,42,69
58662,1750,26,99
58663,9419,29,71
58664,7328,36,72
58665,8116,41,59
58666,5017,29,98
58667,4101,0,48
58668,4962,41,50
58669,9910,32,71
58670,7598,4,58
58671,1447,39,53
58672,768,38,68
58673,2724,31,51
58674,7874,7,55
58675,3267,19,94
58676,9360,5,88
58677,4578,9,83
58678,6103,40,92
58679,4763,26,77
58680,9193,23,58
58681,2376,18,71
58682,6321,7,61
58683,7093,29,70
58684,1460,44,57
58685,9169,22,101
58686,4121,41,68
58687,6668,39,61
58688,9987,22,69
58689,7771,29,73
58690,1216,21,86
58691,9625,25,77
58692,1423,17,70
58693,8930,42,61
58694,536,0,58
58695,7490,11,52
58696,337,20,79
58697,6088,44,78
58698,7767,39,65
58699,5951,46,81
58700,9735,40,38
58701,1818,19,82
58702,1179,45,38
58703,577,31,50
58704,4100,22,46
58705,2739,36,42
58706,4668,12,64
58707,7932,48,59
58708,3712,20,74
58709,8754,47,51
58710,8075,5,69
58711,6964,5,86
58712,9765,22,104
58713,730,48,85
58714,5021,8,63
58715,6146,14,48
58716,5982,45,92
58717,230,5,78
58718,5641,30,36
58719,5256,23,81
58720,729,17,97
58721,8026,47,93
58722,8429,25,53
58723,4186,23,60
58724,831,0,97
58725,317,38,51
58726,6707,7,84
58727,7344,23,67
58728,1057,2,115
58729,9266,6,62
58730,1103,41,88
58731,2332,0,67
58732,1075,43,40
58733,5857,30,77
58734,1253,17,95
58735,1791,42,63
58736,56,8,41
58737,4299,21,68
58738,6164,41,92
58739,3182,28,91
58740,282,49,66
58741,2550,26,101
58742,9659,11,80
58743,3355,0,85
58744,2478,35,81
58745,4749,28,852
58746,1364,19,37
58747,3396,0,64
58748,4326,40,62
58749,2044,15,75
58750,7479,16,70
58751,8197,13,58
58752,7640,17,68
58753,5023,22,77
58754,5926,48,36
58755,7099,18,62
58756,7647,7,86
58757,4164,3,89
58758,3370,31,79
58759,8658,17,56
58760,5160,22,68
58761,1392,10,60
58762,6544,24,66
58763,8377,34,70
58764,1696,3,77
58765,8673,27,50
58766,6910,43,102
58767,3816,7,48
58768,8014,36,66
58769,4184,44,58
58770,9446,5,78
58771,8284,34,68
58772,4371,41,77
58773,7827,46,81
58774,7566,10,39
58775,142,12,32
58776,4377,29,57
58777,7744,29,70
58778,9612,33,69
58779,3378,44,47
58780,8299,41,100
58781,2686,49,30
58782,854,26,28
58783,5908,5,67
58784,5476,19,80
58785,7994,7,61
58786,1335,25,53
58787,7301,12,64
58788,2416,33,74
58789,9002,4,31
58790,8605,45,107
58791,7983,21,64
58792,3594,18,33
58793,1170,40,115
58794,2369,47,105
58795,8155,26,96
58796,17,18,84
58797,5004,23,44
58798,6137,37,63
58799,4039,32,65
58800,9748,44,54
58801,9706,45,63
58802,9924,26,45
58803,2223,35,78
58804,9615,40,77
58805,6764,39,104
58806,2180,23,107
58807,3198,35,35
58808,7290,35,39
58809,4528,20,57
58810,9157,19,43
58811,3282,44,66
58812,131,20,65
58813,2996,33,102
58814,7066,39,71
58815,4409,4,81
58816,6175,37,96
58817,3176,34,68
58818,1524,35,49
58819,817,39,83
58820,5105,40,73
58821,250,46,75
58822,4699,14,73
58823,3682,45,65
58824,1488,1,75
58825,8761,45,99
58826,3007,6,62
58827,3431,25,64
58828,9897,31,80
58829,7837,28,64
58830,9430,44,58
58831,426,0,91
58832,5647,41,90
58833,57,38,66
58834,7165,25,83
58835,4630,4,64
58836,2881,35,35
58837,2501,3,95
58838,7407,47,59
58839,5819,15,19
58840,6837,24,58
58841,1932,7,731
58842,9943,6,47
58843,9518,9,74
58844,4673,31,90
58845,5015,44,76
58846,9353,20,58
58847,2688,44,71
58848,8380,48,55
58849,4136,16,63
58850,932,40,87
58851,1786,35,65
58852,1774,25,40
58853,8081,24,83
58854,4040,7,49
58855,6444,48,66
58856,1638,7,47
58857,9596,6,74
58858,238,7,69
58859,5100,33,52
58860,1904,33,48
58861,7386,30,54
58862,42,26,120
58863,402,4,72
58864,9822,28,73
58865,3298,3,114
58866,3713,2,30
58867,5164,14,50
58868,8216,28,51
58869,8000,8,761
58870,8810,42,38
58871,6263,20,106
58872,9413,9,95
58873,4522,6,77
58874,9323,30,61
58875,4055,37,70
58876,2269,48,82
58877,3689,34,104
58878,3771,47,41
58879,3115,38,57
58880,7132,37,93
58881,3605,0,82
58882,3657,15,100
58883,9881,31,17
58884,5771,7,95
58885,8407,14,92
58886,4012,27,62
58887,9670,49,660
58888,605,43,98
58889,149,15,34
58890,7426,47,59
58891,9902,1,111
58892,7894,34,88
58893,6804,35,59
58894,788,20,24
58895,8880,28,97
58896,9535,1,77
58897,5657,41,769
58898,7440,34,72
58899,843,14,74
58900,4547,14,40
58901,7580,38,91
58902,226,13,60
58903,4824,27,80
58904,3341,35,65
58905,7640,18,114
58906,8417,5,42
58907,813,22,44
58908,7800,11,43
58909,8076,1,788
58910,2936,29,66
58911,2166,21,84
58912,539,38,88
58913,9977,41,22
58914,8681,19,71
58915,1454,48,87
58916,5698,16,34
58917,9969,0,51
58918,5103,30,76
58919,3818,40,61
58920,4800,33,36
58921,2658,12,95
58922,178,16,61
58923,865,42,81
58924,9967,13,56
58925,8702,39,68
58926,8649,22,101
58927,706,24,75
58928,5639,37,87
58929,5237,42,78
58930,4447,43,27
58931,419,40,52
58932,6295,37,65
58933,7840,46,63
58934,8991,5,77
58935,4557,35,49
58936,7110,48,77
58937,7179,33,109
58938,7330,16,78
58939,796,38,66
58940,9100,34,94
58941,269,48,86
58942,8905,42,77
58943,5800,34,58
58944,780,15,65
58945,5749,20,56
58946,5188,19,56
58947,2373,33,60
58948,2062,19,48
58949,3032,22,48
58950,3681,10,59
58951,4215,31,56
58952,2321,40,70
58953,1191,28,66
58954,5194,21,89
58955,9196,39,61
58956,8096,29,36
58957,7600,7,76
58958,1750,45,57
58959,9046,3,54
58960,1931,31,90
58961,2172,16,53
58962,2139,19,104
58963,2196,2,59
58964,7245,26,56
58965,6539,35,43
58966,6504,36,40
58967,1409,2,89
58968,1564,1,74
58969,5300,37,68
58970,6313,12,71
58971,6522,15,43
58972,3541,6,67
58973,6977,30,69
58974,2803,25,83
58975,2806,38,82
58976,672,15,702
58977,7910,12,59
58978,7291,21,59
58979,6263,21,35
58980,3282,36,31
58981,2094,15,31
58982,5049,1,99
58983,2735,11,69
58984,3280,22,80
58985,3828,34,71
58986,7796,38,67
58987,4683,40,89
58988,9970,36,63
58989,9981,12,87
58990,6622,9,75
58991,6016,16,100
58992,1902,8,77
58993,7383,14,78
58994,4213,26,71
58995,1923,11,73
58996,9422,19,59
58997,4988,39,57
58998,1240,5,80
58999,6866,9,89
59000,872,44,88
59001,4193,11,30
59002,6205,36,40
59003,7669,10,88
59004,762,24,45
59005,2687,25,66
59006,6150,17,61
59007,9602,45,41
59008,8674,33,89
59009,5533,30,43
59010,9410,32,83
59011,5862,16,88
59012,220,3,108
59013,9263,29,72
59014,3647,10,51
59015,7416,36,63
59016,7692,44,83
59017,9156,31,52
59018,6282,11,78
59019,2842,31,25
59020,4731,22,88
59021,8356,11,31
59022,6182,14,83
59023,1189,49,55
59024,8108,6,77
59025,7392,40,62
59026,8432,8,35
59027,9778,35,63
59028,3947,33,43
59029,4700,5,63
59030,1196,22,80
59031,4489,23,72
59032,372,13,74
59033,3470,42,62
59034,8822,40,53
59035,8653,43,90
59036,4902,18,52
59037,7569,1,87
59038,93,36,70
59039,6571,49,52
59040,2104,2,83
59041,3308,20,33
59042,8671,7,80
59043,6816,5,64
59044,6192,41,87
59045,2095,34,87
59046,5595,23,73
59047,6089,18,61
59048,1928,39,68
59049,3120,21,97
59050,6263,29,74
59051,916,44,82
59052,4310,29,64
59053,140,8,93
59054,9920,18,60
59055,2373,8,73
59056,6833,29,61
59057,4218,22,41
59058,5410,1,65
59059,6575,5,92
59060,3979,13,83
59061,1389,19,52
59062,4450,12,80
59063,8871,35,97
59064,2445,11,66
59065,5852,5,93
59066,4542,30,61
59067,7528,3,65
59068,5234,23,69
59069,1313,38,59
59070,4275,7,77
59071,874,10,99
59072,6917,24,71
59073,9449,28,95
59074,2094,4,68
59075,6908,7,41
59076,4043,49,89
59077,520,20,42
59078,8965,35,63
59079,7872,11,29
59080,691,40,66
59081,7627,3,61
59082,9352,30,80
59083,6002,25,104
59084,6065,8,85
59085,4667,32,70
59086,5583,31,98
59087,4609,34,72
59088,5138,10,62
59089,2591,7,83
59090,9341,33,678
59091,7171,29,75
59092,3073,18,55
59093,2710,21,77
59094,4303,30,85
59095,9746,13,92
59096,481,40,47
59097,5241,38,64
59098,9720,31,97
59099,1294,20,70
59100,2619,42,37
59101,682,21,65
59102,900,47,70
59103,4016,46,51
59104,1184,32,93
59105,2879,46,50
59106,4265,5,93
59107,2798,5,87
59108,8232,48,65
59109,7263,25,75
59110,6846,46,76
59111,2564,41,74
59112,5245,9,60
59113,607,27,43
59114,7564,29,63
59115,1770,34,67
59116,7639,17,100
59117,4916,21,120
59118,379,12,58
59119,370,25,97
59120,6705,39,54
59121,8843,3,70
59122,8770,39,68
59123,6254,28,63
59124,9286,29,58
59125,5345,17,60
59126,4646,13,93
59127,3242,17,90
59128,1166,19,84
59129,1028,28,53
59130,9133,29,93
59131,6839,12,80
59132,2415,41,62
59133,9139,16,79
59134,9379,47,79
59135,4320,38,57
59136,9878,31,64
59137,7325,5,86
59138,2421,11,70
59139,3911,19,81
59140,1395,43,67
59141,4975,6,66
59142,3206,28,92
59143,9931,6,96
59144,5002,39,66
59145,2437,13,55
59146,2189,34,99
59147,7488,30,80
59148,7037,49,79
59149,5971,26,65
59150,8430,3,82
59151,318,16,53
59152,3278,17,65
59153,2731,24,51
59154,4369,28,71
59155,8908,36,53
59156,4085,30,74
59157,1056,24,79
59158,6826,11,78
59159,2190,0,74
59160,8138,0,38
59161,8380,15,80
59162,9387,44,81
59163,6165,46,79
59164,507,46,61
59165,8659,7,62
59166,1778,11,80
59167,8418,0,70
59168,6153,13,66
59169,770,41,70
59170,7921,45,85
59171,9159,33,65
59172,4698,44,55
59173,3205,18,67
59174,3127,5,45
59175,9606,34,85
59176,4475,39,73
59177,5369,23,90
59178,6190,30,81
59179,4166,47,59
59180,2596,28,80
59181,147,30,78
59182,9771,44,59
59183,1401,22,683
59184,6533,21,86
59185,3871,23,30
59186,3192,47,81
59187,1495,32,90
59188,9176,39,51
59189,7743,23,87
59190,7490,24,81
59191,5828,47,88
59192,3308,27,102
59193,6353,9,55
59194,1706,8,84
59195,2875,7,77
59196,1399,23,52
59197,7333,18,80
59198,5695,46,51
59199,1863,5,42
59200,1830,29,665
59201,5520,41,73
59202,7956,8,16
59203,8407,33,85
59204,3585,12,31
59205,9522,42,48
59206,1982,6,59
59207,4991,6,55
59208,9898,10,77
59209,7434,0,80
59210,5504,40,82
59211,601,9,44
59212,2617,5,65
59213,8682,31,56
59214,692,40,116
59215,315,28,59
59216,5618,36,32
59217,101,24,50
59218,4398,3,79
59219,4701,27,79
59220,2452,1,75
59221,3971,37,101
59222,3452,15,54
59223,164,12,51
59224,3519,42,72
59225,4003,15,69
59226,7683,22,69
59227,7038,17,62
59228,5173,48,81
59229,8024,27,82
59230,3549,2,47
59231,3659,22,58
59232,5818,25,80
59233,7389,48,803
59234,3768,13,64
59235,1704,2,53
59236,2319,39,74
59237,5948,38,72
59238,4925,37,53
59239,2444,29,50
59240,1417,15,73
59241,1419,12,10
59242,5956,15,59
59243,2990,0,73
59244,6769,29,13
59245,534,33,83
59246,9080,25,58
59247,1970,5,71
59248,4158,45,54
59249,5221,5,50
59250,4427,49,104
59251,5790,27,94
59252,1341,19,64
59253,2865,25,84
59254,4555,24,59
59255,6850,47,29
59256,1081,27,73
59257,7247,1,54
59258,6022,43,48
59259,326,30,75
59260,8412,39,85
59261,3085,41,95
59262,3429,44,62
59263,735,44,78
59264,1453,43,44
59265,702,41,87
59266,6726,14,70
59267,498,19,70
59268,8299,8,36
59269,6926,24,64
59270,5615,0,82
59271,3508,28,87
59272,1926,21,46
59273,1511,12,74
59274,9377,40,113
59275,3237,46,84
59276,7463,18,51
59277,8913,45,85
59278,7055,41,72
59279,8820,23,94
59280,9385,12,57
59281,8607,24,60
59282,3988,22,66
59283,6476,37,68
59284,9389,10,62
59285,5824,15,49
59286,3167,33,76
59287,1161,18,91
59288,4200,16,71
59289,4587,17,95
59290,2608,14,48
59291,7119,27,65
59292,1781,16,762
59293,5973,19,79
59294,9419,35,98
59295,6433,2,78
59296,1734,45,65
59297,6385,37,95
59298,2274,18,74
59299,6557,49,57
59300,4438,4,85
59301,7065,47,75
59302,3730,14,79
59303,8913,29,75
59304,9961,15,43
59305,9601,17,79
59306,4123,49,66
59307,614,4,65
59308,4735,10,45
59309,8006,36,48
59310,8658,26,44
59311,2335,17,66
59312,2255,4,92
59313,9503,1,50
59314,2278,38,76
59315,5849,16,57
59316,8645,20,55
59317,4075,15,44
59318,4123,20,72
59319,4128,7,24
59320,377,8,61
59321,7660,8,115
59322,4,32,74
59323,9840,13,80
59324,8829,16,53
59325,2088,40,88
59326,6832,12,52
59327,9752,3,84
59328,8363,7,25
59329,6522,4,86
59330,5474,17,46
59331,9287,8,40
59332,5810,47,78
59333,4258,13,51
59334,5378,6,87
59335,4564,23,66
59336,3860,1,87
59337,9134,8,69
59338,1642,23,69
59339,4038,39,67
59340,3900,16,41
59341,1832,36,90
59342,487,46,74
59343,4180,7,77
59344,5826,3,78
59345,5833,30,99
59346,9854,11,100
59347,504,2,62
59348,2662,3,61
59349,5871,18,76
59350,3964,42,60
59351,945,32,47
59352,1085,32,51
59353,4652,1,59
59354,3658,10,79
59355,9436,49,56
59356,3471,3,72
59357,1951,16,65
59358,1514,29,58
59359,7528,1,48
59360,7606,28,97
59361,9703,5,62
59362,3628,33,89
59363,7751,18,87
59364,3594,21,77
59365,8158,4,96
59366,641,34,59
59367,3022,22,90
59368,5864,25,77
59369,8811,8,60
59370,3342,6,89
59371,965,16,68
59372,1695,44,78
59373,4368,33,92
59374,353,5,74
59375,8658,23,30
59376,7355,39,102
59377,9755,44,88
59378,5295,49,98
59379,7015,34,60
59380,6750,11,54
59381,4851,10,82
59382,8470,11,54
59383,4594,32,38
59384,5031,14,80
59385,961,6,88
59386,198,32,58
59387,469,45,62
59388,269,46,38
59389,8477,26,67
59390,8578,30,49
59391,8133,21,76
59392,1835,18,84
59393,1422,47,41
59394,8640,26,37
59395,2001,14,114
59396,4123,38,91
59397,854,32,37
59398,4017,7,54
59399,8030,37,65
59400,6588,25,86
59401,5581,44,65
59402,7930,3,33
59403,172,3,42
59404,4416,5,50
59405,8531,49,81
59406,2178,47,61
59407,1301,37,36
59408,6800,42,70
59409,8826,35,33
59410,6501,43,78
59411,6522,25,77
59412,3891,43,86
59413,9432,2,94
59414,9835,20,93
59415,1826,16,77
59416,8768,21,48
59417,2323,25,82
59418,8751,32,73
59419,3719,2,94
59420,7679,21,57
59421,2269,46,46
59422,490,18,50
59423,3715,46,79
59424,8314,49,83
59425,6300,19,76
59426,5095,24,76
59427,5180,49,42
59428,9129,46,57
59429,6291,15,58
59430,1048,30,55
59431,8186,46,60
59432,4424,16,48
59433,1711,32,41
59434,879,42,59
59435,3121,31,56
59436,7337,46,19
59437,4128,42,63
59438,2466,22,110
59439,9641,23,68
59440,7143,23,55
59441,3779,20,81
59442,4846,33,70
59443,8649,34,106
59444,6535,9,98
59445,7799,28,80
59446,7985,13,50
59447,2710,2,77
59448,7966,44,28
59449,6688,9,12
59450,1602,27,52
59451,1357,7,82
59452,6078,6,86
59453,3494,7,66
59454,4244,32,52
59455,4315,25,100
59456,9392,27,65
59457,1329,26,75
59458,3362,0,41
59459,5536,42,65
59460,3827,31,81
59461,6511,8,40
59462,5716,30,58
59463,6583,18,75
59464,4066,3,91
59465,3522,9,70
59466,364,12,80
59467,7619,37,76
59468,195,22,82
59469,3931,29,90
59470,2693,15,51
59471,8493,24,44
59472,6900,25,98
59473,9250,38,87
59474,2260,7,84
59475,5756,10,89
59476,4143,35,49
59477,5330,6,108
59478,8146,35,72
59479,964,23,62
59480,2943,12,67
59481,6735,19,72
59482,2315,10,108
59483,653,30,61
59484,5136,20,90
59485,5058,42,740
59486,9494,23,99
59487,6575,39,51
59488,9356,30,76
59489,6809,0,80
59490,6306,32,77
59491,1187,48,38
59492,933,16,122
59493,7310,5,81
59494,9983,32,54
59495,2909,30,68
59496,9849,38,46
59497,897,23,53
59498,4270,15,92
59499,1608,43,60
59500,4043,15,114
59501,5330,8,80
59502,7238,26,754
59503,5951,2,94
59504,4742,13,48
59505,7182,26,60
59506,1360,39,45
59507,9894,31,42
59508,3636,3,27
59509,5712,7,68
59510,2667,6,71
59511,2701,26,80
59512,1369,11,77
59513,4831,22,75
59514,2181,29,60
59515,6359,38,67
59516,5606,16,63
59517,2688,2,85
59518,767,16,75
59519,9063,25,85
59520,8229,12,75
59521,2830,31,36
59522,238,30,75
59523,4276,39,69
59524,7153,48,96
59525,8660,48,84
59526,7918,27,77
59527,8256,5,115
59528,9140,23,62
59529,6011,9,75
59530,2456,47,71
59531,5870,42,94
59532,9139,41,58
59533,1997,24,42
59534,6570,35,28
59535,7409,19,44
59536,3356,30,64
59537,839,12,42
59538,5013,46,51
59539,645,4,69
59540,9937,28,72
59541,7335,31,54
59542,8854,49,51
59543,6558,3,69
59544,5029,18,52
59545,1810,3,54
59546,5623,17,47
59547,6899,41,76
59548,1819,38,76
59549,2807,6,67
59550,2074,44,85
59551,5751,3,50
59552,9778,32,68
59553,981,26,96
59554,8449,21,84
59555,8760,13,93
59556,5132,15,80
59557,7665,21,82
59558,9159,8,101
59559,2665,42,25
59560,2703,19,52
59561,3432,23,31
59562,8947,20,60
59563,1253,27,36
59564,729,7,54
59565,5600,28,47
59566,3771,40,82
59567,196,34,69
59568,4193,9,98
59569,2208,19,63
59570,1611,45,62
59571,3258,12,73
59572,8661,13,45
59573,4929,15,98
59574,2898,12,66
59575,4484,33,58
59576,2497,24,55
59577,9534,39,102
59578,5138,10,116
59579,9488,48,73
59580,5626,11,60
59581,6892,38,100
59582,6301,18,29
59583,1570,41,89
59584,771,26,53
59585,6603,43,73
59586,7373,26,67
59587,5285,21,45
59588,999,7,97
59589,4021,40,51
59590,2592,28,103
59591,8043,43,73
59592,7378,17,50
59593,4855,31,67
59594,3749,5,90
59595,5009,48,77
59596,5002,29,67
59597,8508,25,56
59598,1560,37,61
59599,5881,29,113
59600,4595,41,73
59601,2051,27,68
59602,3960,7,55
59603,201,4,74
59604,5947,17,29
59605,9752,29,50
59606,6256,49,63
59607,3009,12,43
59608,7353,31,54
59609,8835,45,69
59610,1035,40,90
59611,1563,13,84
59612,4148,35,82
59613,7354,43,113
59614,41,36,69
59615,5628,29,50
59616,1686,33,65
59617,404,30,48
59618,5578,46,16
59619,944,26,105
59620,3263,14,70
59621,9900,9,118
59622,9893,44,50
59623,6124,25,80
59624,8505,30,70
59625,8311,8,65
59626,8876,33,26
59627,705,44,83
59628,3063,31,58
59629,591,23,107
59630,9478,47,62
59631,6993,16,67
59632,2221,44,40
59633,5098,4,49
59634,6738,15,37
59635,468,10,92
59636,1644,46,56
59637,9455,21,100
59638,7140,49,106
59639,2849,35,76
59640,6501,6,73
59641,6668,18,48
59642,5242,17,59
59643,9545,46,56
59644,2982,15,64
59645,3199,0,19
59646,1627,38,79
59647,2590,32,73
59648,457,16,788
59649,6770,4,106
59650,4626,6,44
59651,2785,0,41
59652,2669,36,87
59653,6618,34,78
59654,9822,22,72
59655,8066,46,53
59656,2378,32,102
59657,8279,41,59
59658,8940,21,60
59659,1461,41,70
59660,6282,2,63
59661,4496,19,68
59662,5460,44,77
59663,7730,36,46
59664,572,31,45
59665,6767,42,83
59666,1120,25,71
59667,7438,11,82
59668,2405,21,61
59669,8957,34,59
59670,5770,25,82
59671,921,9,54
59672,8461,45,40
59673,6978,22,99
59674,5093,26,50
59675,5919,12,75
59676,740,27,74
59677,2621,49,93
59678,8606,18,65
59679,2017,16,49
59680,4743,16,90
59681,5611,26,47
59682,4453,32,77
59683,2845,35,75
59684,3432,24,84
59685,9006,27,50
59686,2357,5,56
59687,1981,34,42
59688,7735,24,127
59689,9404,25,98
59690,6993,4,56
59691,8278,20,74
59692,2488,10,89
59693,3125,35,52
59694,9050,26,72
59695,5842,33,88
59696,7438,20,54
59697,3500,12,42
59698,6522,10,67
59699,2753,39,65
59700,3045,17,62
59701,9921,19,71
59702,6026,38,64
59703,9156,36,68
59704,3642,31,111
59705,1510,37,59
59706,8217,22,83
59707,9231,45,79
59708,3322,38,62
59709,445,22,45
59710,1892,4,52
59711,8140,45,72
59712,7188,42,54
59713,5066,30,97
59714,820,10,83
59715,3382,33,56
59716,2870,35,83
59717,6107,6,614
59718,9759,42,81
59719,1221,44,53
59720,5661,23,74
59721,6431,12,98
59722,2035,20,86
59723,1042,17,60
59724,698,14,19
59725,7338,38,82
59726,5651,26,91
59727,6214,26,40
59728,7764,44,96
59729,8381,23,66
59730,4324,31,90
59731,1805,13,86
59732,1000,33,869
59733,783,32,51
59734,3713,46,72
59735,2017,29,82
59736,6449,11,45
59737,241,49,701
59738,1135,48,74
59739,3218,40,80
59740,5340,47,52
59741,8039,24,36
59742,1494,39,48
59743,7896,24,90
59744,5116,36,81
59745,8373,31,52
59746,6547,5,86
59747,3397,8,85
59748,8776,6,58
59749,86,17,65
59750,9027,49,57
59751,2527,42,28
59752,9618,14,550
59753,4628,22,62
